Id. Interno;Act;Syn;Código;Descripción;Medida;U. Venta;Color;I.V.A.;Non.;Prec. Final;Cal.;MxC ;Agr.;Cod.Art.Prov;Grupo;Línea;Marca;Coleccion;Proveedor;U. Compra;P. Lista;Costo Fin;Pei;Emb.;CxPall.;MxPall.;Cod. Barra;Observacion
1302001;1;;ST006          ;Tambucho Tomate;;Generica;;IVA 21%;$   ;220,00;;0,000;;;Generico;Generico;;;;;0,000;120,000;;;0;0,000;;;
1301901;1;;ST005          ;Tambucho Tomillo;;Generica;;IVA 21%;$   ;220,00;;0,000;;;Generico;Generico;;;;;0,000;120,000;;;0;0,000;;;
1337401;1;;10630          ;Tanqueray Flor de Sevilla;;Generica;;IVA 21%;$   ;38.720,00;;0,000;;;Destilados;Gin;;;Distritino Mdq S.A - Black ;;2703,934;10985,000;;;0;0,000;;;
2038501;1;;10631          ;Tanqueray Royale;;Generica;;IVA 21%;$   ;36.300,00;;0,000;;;Destilados;Gin;;;Distritino Mdq S.A - Black ;;3840,818;10985,000;;;0;0,000;;;
1202101;1;;2742           ;Tapiz Alta Collection Chardonnay;;Generica;;IVA 21%;$   ;17.000,00;;0,000;;;Vino Blanco;Chardonnay;;;Ñuke Mapu S.R.L. - Ñuke ;;949,480;1050,000;;;0;0,000;;;
1291501;1;;AÑ2738         ;Tapiz Alta Collection Malbec 2015;;Generica;;IVA 21%;$   ;850,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;425,000;;;0;0,000;;;
1201901;1;;2740           ;Tapiz Alta Collection Rose;;Generica;;IVA 21%;$   ;15.200,00;;0,000;;;Vino Rosado;Merlot;;;Ñuke Mapu S.R.L. - Ñuke ;;752,134;1205,000;;;0;0,000;;;
1249401;1;;2754           ;Tapiz Bicentenario;;Generica;;IVA 21%;$   ;1.900,00;;0,000;;;Vino Tinto;Blend;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;3000,000;;;0;0,000;;;
1193301;1;;2735           ;Tapiz Black Tears;;Generica;;IVA 21%;$   ;97.000,00;;0,000;;;Vino Tinto;Blend;;;Ñuke Mapu S.R.L. - Ñuke ;;7913,223;6000,000;;;0;0,000;;;
2000501;1;;2761           ;Tapiz Black Tears 1,5 Lts.;;Generica;;IVA 21%;$   ;97.000,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;2180,990;12000,000;;;0;0,000;;;
1292801;1;;2756           ;Tapiz Bonarda;;Generica;;IVA 21%;$   ;11.600,00;;0,000;;;Vino Tinto;Bonarda;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;1000,000;;;0;0,000;;;
1290701;1;;AÑ2717         ;Tapiz Cabernet Sauvignon 2015;;Generica;;IVA 21%;$   ;950,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;425,000;;;0;0,000;;;
1249301;1;;2753           ;Tapiz Chardonnay;;Generica;;IVA 21%;$   ;12.200,01;;0,000;;;Vino Blanco;Chardonnay;;;Ñuke Mapu S.R.L. - Ñuke ;;1278,512;1000,000;;;0;0,000;;;
2000601;1;;2762           ;Tapiz Las Notas de Jc 1,5 Lts.;;Generica;;IVA 21%;$   ;51,00;;0,000;;;Vino Tinto;Merlot;;;Ñuke Mapu S.R.L. - Ñuke ;;3299,690;15000,000;;;0;0,000;;;
1291601;1;;AÑ2714         ;Tapiz Malbec 2015 ;;Generica;;IVA 21%;$   ;700,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;350,000;;;0;0,000;;;
1291701;1;;AÑ27141        ;Tapiz Malbec 2016;;Generica;;IVA 21%;$   ;600,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;300,000;;;0;0,000;;;
1291801;1;;AÑ27142        ;Tapiz Malbec 2017;;Generica;;IVA 21%;$   ;500,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;250,000;;;0;0,000;;;
2042001;1;;2763           ;Tapiz Malbec Orgánico ;;Generica;;IVA 21%;$   ;16.400,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;1500,000;;;0;0,000;;;
1295701;1;;AÑ2715         ;Tapiz Merlot 2014;;Generica;;IVA 21%;$   ;790,00;;0,000;;;Vino Tinto;Merlot;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;400,000;;;0;0,000;;;
1291201;1;;AÑ2720         ;Tapiz Reserva Cabernet 2012;;Generica;;IVA 21%;$   ;1.200,01;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Ñuke Mapu S.R.L. - Ñuke ;;1097,934;600,000;;;0;0,000;;;
1295601;1;;AÑ2743         ;Tapiz Reserva Merlot 2013 ;;Generica;;IVA 10,5%;$   ;1.150,00;;0,000;;;Vino Tinto;Merlot;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;510,000;;;0;0,000;;;
2020101;1;;1257           ;Tardio Blend Blancas Cinco Sentidos;;Generica;;IVA 21%;$   ;900,00;;0,000;;;Vino Tardio;Blend;;;;;0,000;450,000;;;0;0,000;;;
2020001;1;;1256           ;Tardio Malbec Cinco Sentidos;;Generica;;IVA 21%;$   ;1.200,01;;0,000;;;Vino Tardio;Malbec;;;;;0,000;600,000;;;0;0,000;;;
2059801;1;;1304           ;Tatu Sangiovese;;Generica;;IVA 21%;$   ;13.600,00;;0,000;;;Vino Tinto;Sangiovese;;;;;0,000;4400,000;;;0;0,000;;;
2059701;1;;1303           ;Tatu Sirah Ernesto Catena;;Generica;;IVA 21%;$   ;13.600,00;;0,000;;;Vino Tinto;Syrah;;;;;0,000;4400,000;;;0;0,000;;;
2042201;1;;8755           ;Taylors Fine Ruby;;Generica;;IVA 21%;$   ;27.500,00;;0,000;;;Licores;Licores;;;Ley Seca S.A. - LEY SECA S.A. ;;0,000;3650,000;;;0;0,000;;;
2041601;1;;8763           ;Taylors Fine White;;Generica;;IVA 21%;$   ;12.600,00;;0,000;;;Licores;Licores;;;Ley Seca S.A. - LEY SECA S.A. ;;2954,545;4000,000;;;0;0,000;;;
2072101;1;;TEMPES         ;Tempestad Vermouth;;Generica;;IVA 21%;$   ;15.900,01;;0,000;;;Aperitivos;Aperitivos;;;;;0,000;0,000;;;0;0,000;;;
4407;1;;4407           ;Tempus Merlot;;Generica;;IVA 21%;$   ;135,00;;0,000;;;Vino Tinto;Merlot;;;Mater Vini S.A. - Matervini ;;0,000;82,000;;;0;0,000;;;
4403;1;;4403           ;Tempus Pleno;;Generica;;IVA 21%;$   ;910,00;;0,000;;;Vino Tinto;Blend;;;La Baracca Wines S.R.L - Chakana ;;0,000;455,000;;;0;0,000;;;
1258801;1;;1657           ;Tensión Char - Semi;;Generica;;IVA 21%;$   ;295,00;;0,000;;;Vino Blanco;Blend;;;La Agrícola S.A. - Famlia Zuccardi  ;;0,000;0,000;;;0;0,000;;;
1258701;1;;1656           ;Tensión Cs Cf;;Generica;;IVA 21%;$   ;295,00;;0,000;;;Vino Tinto;Blend;;;La Agrícola S.A. - Famlia Zuccardi  ;;0,000;0,000;;;0;0,000;;;
1258601;1;;1655           ;Tension Rivera Mb Pv;;Generica;;IVA 21%;$   ;295,00;;0,000;;;Vino Tinto;Blend;;;La Agrícola S.A. - Famlia Zuccardi  ;;0,000;0,000;;;0;0,000;;;
1212;1;;1212           ;Tercos  Cabernet Sauvignon;;Generica;;IVA 21%;$   ;75,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Dulmes - Dulmes ;;0,000;0,000;;;0;0,000;;;
1214;1;;1214           ;Tercos  Sangiovese;;Generica;;IVA 21%;$   ;75,00;;0,000;;;Vino Tinto;Sangiovese;;;Dulmes - Dulmes ;;0,000;0,000;;;0;0,000;;;
1123001;1;;1223           ;Tercos Malbec;;Generica;;IVA 21%;$   ;75,00;;0,000;;;Vino Tinto;Malbec;;;Dulmes - Dulmes ;;28,200;0,000;;;0;0,000;;;
1139801;1;;10250          ;Terrazas de Los Andes Reserva Malbec;;Generica;;IVA 21%;$   ;160,00;;0,000;;;Vino Tinto;Malbec;;;Bouchee Bebidas S.R.L. - Bouchee ;;0,000;0,000;;;0;0,000;;;
2073101;1;;12032          ;Terrunyo Malbec Trivento;;Generica;;IVA 21%;$   ;40.000,00;;0,000;;;Vino Tinto;Malbec;;Vinos;;;0,000;0,000;;;0;0,000;;;
1150001;1;;50220          ;Terruños Ajos;;Generica;;IVA 21%;$   ;50,00;;0,000;;;Generico;Generico;;;Familia Grande S.R.L. - Almacen de Sabores ;;0,000;0,000;;;0;0,000;;;
2035601;1;;1710           ;Texto Súbito Cab. Suavig - P.T Verd. Los Helechos;;Generica;;IVA 21%;$   ;1.630,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Fecovita Coop. - Fecovita Coop. ;;0,000;815,000;;;0;0,000;;;
2035701;1;;1711           ;Texto Súbito Malb-Cab. Franc Los Helechos;;Generica;;IVA 21%;$   ;1.630,00;;0,000;;;Vino Tinto;Malbec;;;Fecovita Coop. - Fecovita Coop. ;;0,000;815,000;;;0;0,000;;;
2072301;1;;8758           ;The London N°1 Gin Blue;;Generica;;IVA 21%;$   ;125.000,01;;0,000;;;Destilados;Gin;;;;;0,000;0,000;;;0;0,000;;;
1274301;1;;4224           ;Tierra Del Fuego Malbec;;Generica;;IVA 21%;$   ;850,00;;0,000;;;Vino Tinto;Malbec;;;Ñuke Mapu S.R.L. - Ñuke ;;285,120;350,000;;;0;0,000;;;
2025501;1;;1327           ;Tikal Jubilo Mal-C.Sauv;;Generica;;IVA 21%;$   ;23.400,00;;0,000;;;Vino Tinto;Blend;;;Nakbe S.A. - Ernesto Catena ;;0,000;4250,000;;;0;0,000;;;
2025601;1;;1328           ;Tikal Natural Mal-Syr;;Generica;;IVA 21%;$   ;27.500,00;;0,000;;;Vino Tinto;Blend;;;Nakbe S.A. - Ernesto Catena ;;0,000;4000,000;;;0;0,000;;;
2048101;1;;104            ;Tinkunaco Malbec;;Generica;;IVA 21%;$   ;11.300,00;;0,000;;;Vino Tinto;Malbec;;;Montana Consultores S.R.L. - ;;1272,727;1150,000;;;0;0,000;;;
2068501;1;;11121          ;Tinkunaco Petit Verdot;;Generica;;IVA 21%;$   ;11.300,00;;0,000;;;Vino Tinto;Petit Verdot;;Vinos;;;0,000;0,000;;;0;0,000;;;
2068601;1;;106            ;Tinkunako Corbeua;;Generica;;IVA 21%;$   ;11.300,00;;0,000;;;Vino Tinto;Bonarda;;;;;0,000;0,000;;;0;0,000;;;
2051001;1;;105            ;Tinkunako Torrontés;;Generica;;IVA 21%;$   ;11.300,00;;0,000;;;Vino Blanco;Torrontes;;Vinos;Montana Consultores S.R.L. - ;;0,000;0,000;;;0;0,000;;;
1284801;1;;AÑ4921         ;Tinto Negro 1955 2011;;Generica;;IVA 21%;$   ;2.300,00;;0,000;;;Vino Tinto;Malbec;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;1115,000;;;0;0,000;;;
1173901;1;;4917           ;Tinto Negro Brut Nature;;Generica;;IVA 21%;$   ;479,99;;0,000;;;Vino Espumoso;Extra Brut;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;240,000;;;0;0,000;;;
1284301;1;;AÑ4918         ;Tinto Negro Cabernet Franc 2014;;Generica;;IVA 21%;$   ;524,99;;0,000;;;Vino Tinto;Cabernet Franc;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;260,000;;;0;0,000;;;
1283201;1;;AÑ4932         ;Tinto Negro La Piedra 2013;;Generica;;IVA 21%;$   ;1.050,00;;0,000;;;Vino Tinto;Malbec;;;El Garage de Aldo S.R.L - El Garage de Aldo ;;0,000;525,000;;;0;0,000;;;
1336501;1;;5205           ;Tipo Chenin Dulce Latente;;Generica;;IVA 21%;$   ;360,00;;0,000;;;Vino Tardio;Sauvignon Blanc;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;180,000;;;0;0,000;;;
2054101;1;;5211           ;Tipo Malbec Opend Mind;;Generica;;IVA 21%;$   ;8.500,00;;0,000;;;Vino Tinto;Malbec;;Vinos;Ñuke Mapu S.R.L. - Ñuke ;;789,669;0,000;;;0;0,000;;;
2055701;1;;5213           ;Tipo Syrah Cuarto Surco;;Generica;;IVA 21%;$   ;7.900,01;;0,000;;;Vino Tinto;Syrah;;Vinos;Ñuke Mapu S.R.L. - Ñuke ;;1033,058;0,000;;;0;0,000;;;
1225301;1;;5663           ;Tirvento Golden Reserve Cs;;Generica;;IVA 21%;$   ;350,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Wine Cluster S.A. - Clusters ;;0,000;192,500;;;0;0,000;;;
1262401;1;;10765          ;Tofka Toffee;;Generica;;IVA 21%;$   ;1.250,00;;0,000;;;Destilados;Vodka;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;626,200;;;0;0,000;;;
1264601;1;;1107           ;Tolentino Rose Cuarto Dominio;;Generica;;IVA 21%;$   ;2.700,01;;0,000;;;Vino Rosado;Merlot;;;Ñuke Mapu S.R.L. - Ñuke ;;0,000;1350,000;;;0;0,000;;;
2027401;1;;8761           ;Tomatin 12 Years Old;;Generica;;IVA 21%;$   ;185.000,00;;0,000;;;Destilados;Whiskies;;;Ley Seca S.A. - LEY SECA S.A. ;;0,000;25000,000;;;0;0,000;;;
2027301;1;;8760           ;Tomatin Legacy;;Generica;;IVA 21%;$   ;112.000,00;;0,000;;;Destilados;Whiskies;;;Ley Seca S.A. - LEY SECA S.A. ;;0,000;15000,000;;;0;0,000;;;
1187501;1;;7707           ;Tomero Reserva Petit Verdot;;Generica;;IVA 21%;$   ;0,00;;0,000;;;Vino Tinto;Petit Verdot;;;Wine Company S.A. - ;;0,000;0,000;;;0;0,000;;;
1187401;1;;7706           ;Tomero Reserva Pinot Noir;;Generica;;IVA 21%;$   ;310,00;;0,000;;;Vino Tinto;Pinot Noir;;;Wine Company S.A. - ;;223,140;0,000;;;0;0,000;;;
2029401;1;;14034          ;Tonica Fever Tree Indian Tonic 24x200ml;;Generica;;IVA 21%;$   ;300,00;;0,000;;;Generico;Generico;;;Alta Distribucion S.A. - Alta Distribucion ;;140,173;188,000;;;0;0,000;;;
1346401;1;;JOV03          ;Tonico Del Tano Bagley;;Generica;;IVA 21%;$   ;400,00;;0,000;;;Aperitivos;Aperitivos;;;;;0,000;287,000;;;0;0,000;;;
1298001;1;;13006          ;Tordos Blanco;;Generica;;IVA 21%;$   ;450,00;;0,000;;;Vino Blanco;Blend;;;Arenas Wine - Tordos ;;0,000;225,000;;;0;0,000;;;
1281901;1;;13001          ;Tordos Blend;;Generica;;IVA 21%;$   ;650,00;;0,000;;;Vino Tinto;Blend;;;Arenas Wine - Tordos ;;0,000;325,000;;;0;0,000;;;
1297901;1;;13005          ;Tordos Brut Nature;;Generica;;IVA 21%;$   ;495,00;;0,000;;;Vino Espumoso;Extra Brut;;;Arenas Wine - Tordos ;;0,000;264,000;;;0;0,000;;;
1297201;1;;13004          ;Tordos Cabernet Franc ;;Generica;;IVA 21%;$   ;1.200,01;;0,000;;;Vino Tinto;Cabernet Franc;;;Arenas Wine - Tordos ;;668,700;669,000;;;0;0,000;;;
1282101;1;;13003          ;Tordos Cabernet Sauvignon;;Generica;;IVA 21%;$   ;450,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Arenas Wine - Tordos ;;0,000;225,000;;;0;0,000;;;
1282001;1;;13002          ;Tordos Malbec;;Generica;;IVA 21%;$   ;450,00;;0,000;;;Vino Tinto;Malbec;;;Arenas Wine - Tordos ;;0,000;225,000;;;0;0,000;;;
1249501;1;;TRANSPOR       ;Transporte;;Generica;;IVA 21%;$   ;0,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
1260201;1;;TRTE           ;Trasnporte;;Generica;;IVA 21%;$   ;1,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
1221501;1;;10930          ;Tres Plumas Cognac;;Generica;;IVA 21%;$   ;330,00;;0,000;;;Licores;Licores;;;;;0,000;0,000;;;0;0,000;;;
1273001;1;;12020          ;Tribu Malbec;;Generica;;IVA 21%;$   ;170,01;;0,000;;;Vino Tinto;Malbec;;;Trivento Bodegas y Viñedos S.A. - ;;79,820;109,000;;;0;0,000;;;
1273101;1;;12024          ;Tribu Tardio;;Generica;;IVA 21%;$   ;4.500,00;;0,000;;;Vino Tardio;Sauvignon Blanc;;;Trivento Bodegas y Viñedos S.A. - ;;79,820;110,500;;;0;0,000;;;
2057101;1;;12028          ;Trievento Reserve Malbec 375cc.;;Generica;;IVA 21%;$   ;2.000,00;;0,000;;;Vino Tinto;Malbec;;Vinos;Trivento Bodegas y Viñedos S.A. - ;;0,000;0,000;;;0;0,000;;;
2079601;1;;12012          ;Trivento Blend Cab Franc Malbec;;Generica;;IVA 21%;$   ;18.500,00;;0,000;;;Vino Tinto;Blend;;Vinos;;;0,000;0,000;;;0;0,000;;;
1273201;1;;12019          ;Trivento Brut Nature;;Generica;;IVA 21%;$   ;14.500,00;;0,000;;;Vino Espumoso;Extra Brut;;;Trivento Bodegas y Viñedos S.A. - ;;2021,292;195,000;;;0;0,000;;;
2070601;1;;12032          ;Trivento Eolo Malbec;;Generica;;IVA 21%;$   ;122.300,00;;0,000;;;Vino Tinto;Malbec;;;Trivento Bodegas y Viñedos S.A. - ;;0,000;0,000;;;0;0,000;;;
2072601;1;;12056          ;Trivento Established Petit Verdot;;Generica;;IVA 21%;$   ;26.700,01;;0,000;;;Vino Tinto;Petit Verdot;;Vinos;;;0,000;0,000;;;0;0,000;;;
2072501;1;;VTTI025        ;Trivento Finjamos Demencia;;Generica;;IVA 21%;$   ;4.900,00;;0,000;;;Vino Tinto;Tinto;;Vinos;;;0,000;0,000;;;0;0,000;;;
2072701;1;;5568           ;Trivento Finjamos Demencia Dulce;;Generica;;IVA 21%;$   ;4.900,00;;0,000;;;Vino Tinto;Tinto;;Vinos;;;0,000;0,000;;;0;0,000;;;
2057501;1;;12031          ;Trivento Gaudeo Malbec Altamira;;Generica;;IVA 21%;$   ;32.000,00;;0,000;;;Vino Tinto;Malbec;;Vinos;Trivento Bodegas y Viñedos S.A. - ;;5670,128;0,000;;;0;0,000;;;
2057401;1;;12030          ;Trivento Gaudeo San Pablo;;Generica;;IVA 21%;$   ;32.000,00;;0,000;;;Vino Tinto;Malbec;;Vinos;Trivento Bodegas y Viñedos S.A. - ;;5670,129;0,000;;;0;0,000;;;
1272601;1;;12006          ;Trivento Golden Rva Chardonnay;;Generica;;IVA 21%;$   ;18.500,00;;0,000;;;Vino Tinto;Blanco;;;Trivento Bodegas y Viñedos S.A. - ;;5003,099;2500,000;;;0;0,000;;;
1272901;1;;12010          ;Trivento Golden Rva Malbec;;Generica;;IVA 21%;$   ;18.500,00;;0,000;;;Vino Tinto;Malbec;;;Trivento Bodegas y Viñedos S.A. - ;;2976,844;1400,000;;;0;0,000;;;
1272701;1;;12007          ;Trivento Private Cabernet Sauvignon;;Generica;;IVA 21%;$   ;11.000,00;;0,000;;;Vino Tinto;Cabernet Franc;;;Trivento Bodegas y Viñedos S.A. - ;;2071,617;1100,000;;;0;0,000;;;
1272801;1;;12008          ;Trivento Private Malbec;;Generica;;IVA 21%;$   ;11.000,00;;0,000;;;Vino Tinto;Malbec;;;Trivento Bodegas y Viñedos S.A. - ;;2071,618;1750,000;;;0;0,000;;;
2046501;1;;12023          ;Trivento Reserva Maximus Blend;;Generica;;IVA 21%;$   ;8.900,00;;0,000;;;Vino Tinto;Blend;;Vinos;Trivento Bodegas y Viñedos S.A. - ;;1320,368;900,000;;;0;0,000;;;
2056901;1;;12026          ;Trivento Reserve Cab. Sauv.;;Generica;;IVA 21%;$   ;8.900,00;;0,000;;;Vino Tinto;Cabernet Sauvignon;;Vinos;Trivento Bodegas y Viñedos S.A. - ;;1320,368;0,000;;;0;0,000;;;
2057001;1;;12027          ;Trivento Reserve Chardonnay;;Generica;;IVA 21%;$   ;8.900,00;;0,000;;;Vino Blanco;Chardonnay;;Vinos;Trivento Bodegas y Viñedos S.A. - ;;1320,368;0,000;;;0;0,000;;;
2046401;1;;12022          ;Trivento Rose Malbec;;Generica;;IVA 21%;$   ;8.900,00;;0,000;;;Vino Rosado;Malbec;;Vinos;Trivento Bodegas y Viñedos S.A. - ;;1252,576;900,000;;;0;0,000;;;
2070101;1;;12031          ;Trivento Stratus Blend;;Generica;;IVA 21%;$   ;55.000,01;;0,000;;;Vino Tinto;Blend;;Vinos;;;0,000;0,000;;;0;0,000;;;
1346701;1;;JOV06          ;Trucha Roja;;Generica;;IVA 21%;$   ;500,00;;0,000;;;Aperitivos;Aperitivos;;;;;0,000;287,000;;;0;0,000;;;
1279701;1;;2499           ;Trumpeter Malbec;;Generica;;IVA 21%;$   ;335,00;;0,000;;;Vino Tinto;Malbec;;;;;0,000;0,000;;;0;0,000;;;
2075601;1;;3962           ;Tucumen Ancellota;;Generica;;IVA 21%;$   ;9.790,00;;0,000;;;Vino Tinto;Tinto;;Vinos;;;0,000;0,000;;;0;0,000;;;
2076701;1;;3948           ;Tucumen Bib Malbec;;Generica;;IVA 21%;$   ;25.000,00;;0,000;;;Vino Tinto;Malbec;;;;;0,000;0,000;;;0;0,000;;;
2075501;1;;3961           ;Tucumen Cabernet Franc;;Generica;;IVA 21%;$   ;9.790,00;;0,000;;;Vino Tinto;Tinto;;Vinos;;;0,000;0,000;;;0;0,000;;;
2075701;1;;3963           ;Tucumen Petit Verdot;;Generica;;IVA 21%;$   ;9.790,00;;0,000;;;Vino Tinto;Petit Verdot;;Vinos;;;0,000;0,000;;;0;0,000;;;
1282401;1;;3959           ;Tucumen Reserva Petit Verdot;;Generica;;IVA 21%;$   ;9.790,00;;0,000;;;Vino Tinto;Tannat;;;La Baracca Wines S.R.L - Chakana ;;0,000;210,000;;;0;0,000;;;
1219101;1;;8324           ;Tukma Rose;;Generica;;IVA 21%;$   ;0,00;;0,000;;;Vino Rosado;Merlot;;;Gauchomalo S.R.L. - ;;0,000;0,000;;;0;0,000;;;
1185301;1;;7199           ;Tupun Franc Edición Especial;;Generica;;IVA 21%;$   ;300,00;;0,000;;;Vino Tinto;Cabernet Franc;;;Tupun - ;;0,000;55,000;;;0;0,000;;;
2036501;1;;7700           ;Un Mundo Chiquito Bodegas Vistalba;;Generica;;IVA 21%;$   ;1.400,01;;0,000;;;Vino Tinto;Malbec;;;Bodega Vistalba S.A. - ;;447,658;700,000;;;0;0,000;;;
2070001;1;;UNIET          ;Unique Etoile;;Generica;;IVA 21%;$   ;22.900,00;;0,000;;;Vino Espumoso;Brut Nature;;Vinos;;;0,000;0,000;;;0;0,000;;;
2078801;1;;MR004          ;Uno Blend Antigal;;Generica;;IVA 21%;$   ;17.000,00;;0,000;;;Vino Tinto;Blend;;Vinos;;;0,000;0,000;;;0;0,000;;;
2079001;1;;MR006          ;Uno Extra Brut Antigal;;Generica;;IVA 21%;$   ;19.800,00;;0,000;;;Vino Espumoso;Extra Brut;;Vinos;;;0,000;0,000;;;0;0,000;;;
2043101;1;;MR002          ;Uno Malbec Antigal;;Generica;;IVA 21%;$   ;17.000,00;;0,000;;;Vino Tinto;Malbec;;;Alto Valor S.A - Mercados Regionales ;;1818,182;1100,000;;;0;0,000;;;
2078901;1;;MR005          ;Uno Pinot Gris Antigal;;Generica;;IVA 21%;$   ;17.000,00;;0,000;;;Vino Blanco;Pinot Grigio;;Vinos;;;0,000;0,000;;;0;0,000;;;
2081501;1;;MR009          ;Uno Platinum Cabernet Franc Antigal;;Generica;;IVA 21%;$   ;27.800,00;;0,000;;;Vino Tinto;Cabernet Franc;;;;;0,000;0,000;;;0;0,000;;;
2081601;1;;MR010          ;Uno Platinum Malbec Antigal;;Generica;;IVA 21%;$   ;27.800,00;;0,000;;;Vino Tinto;Malbec;;;;;0,000;0,000;;;0;0,000;;;
2043001;1;;MR001          ;Uno Rosé Antigal;;Generica;;IVA 21%;$   ;17.000,00;;0,000;;;Vino Tinto;Rosado;;;Alto Valor S.A - Mercados Regionales ;;1818,182;1100,000;;;0;0,000;;;
2058301;1;;URQ03          ;Urqo Malbec Del Mirador;;Generica;;IVA 21%;$   ;42.100,00;;0,000;;;Vino Tinto;Malbec;;Vinos;Consultora Umami SRL - Umami ;;0,000;0,000;;;0;0,000;;;
1909;1;;1909           ;Uruco Bonarda;;Generica;;IVA 21%;$   ;20.000,01;;0,000;;;Vino Tinto;Bonarda;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;0,000;2000,000;;;0;0,000;;;
2037801;1;;1906           ;Uruco Cabernet Franc;;Generica;;IVA 21%;$   ;20.000,01;;0,000;;;Vino Tinto;Cabernet Franc;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;991,736;2000,000;;;0;0,000;;;
2073301;1;;1923           ;Uruco Cabernet Sauvignon;;Generica;;IVA 21%;$   ;20.000,01;;0,000;;;Vino Tinto;Cabernet Sauvignon;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;0,000;0,000;;;0;0,000;;;
2072001;1;;1911           ;Uruco Merlot;;Generica;;IVA 21%;$   ;20.000,01;;0,000;;;Vino Tinto;Merlot;;;Bodegas Los Cerrillos S.A - Uruco Wines ;;0,000;0,000;;;0;0,000;;;
1140101;1;;1523           ;Uxmal Sauvignon-Semillon;;Generica;;IVA 21%;$   ;65,00;;0,000;;;Vino Blanco;Blend;;;Esmeralda S.A. - Esmeralda S.A. ;;0,000;42,600;;;0;0,000;;;
2031901;1;;3435           ;Valbona Legado Ancellotta Augusto P.;;Generica;;IVA 21%;$   ;6.000,00;;0,000;;;Vino Tinto;Petit Verdot;;;Bodega Augusto Pulenta S.A - Pulenta ;;476,070;1050,000;;;0;0,000;;;
1111301;1;;50218          ;Valleverde Pizza Ahumada;;Generica;;IVA 21%;$   ;220,00;;0,000;;;Generico;Generico;;;Familia Grande S.R.L. - Almacen de Sabores ;;7,850;120,000;;;0;0,000;;;
1176801;1;;21             ;Varese Limoncello;;Generica;;IVA 21%;$   ;1.800,00;;0,000;;;Licores;Licores;;;;;0,000;1200,000;;;0;0,000;;;
1085001;1;;02             ;Varios;;Generica;;IVA 21%;$   ;0,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
4502;1;;4502           ;Vas Torrontes;;Generica;;IVA 21%;$   ;65,00;;0,000;;;Vino Blanco;Torrontes;;;Central Bebidas S.A. - Loydis central ;;0,000;0,000;;;0;0,000;;;
2009101;1;;VASO GIOVANONI ;Vaso Cortito Giovannoni;;Generica;;IVA 21%;$   ;250,00;;0,000;;;Generico;Generico;;;Mitre Fortin - ;;0,000;0,000;;;0;0,000;;;
2008901;1;;VASO GPDLA     ;Vaso Gota Principe de Los Apostoles;;Generica;;IVA 21%;$   ;500,00;;0,000;;;Generico;Generico;;;Mitre Fortin - ;;0,000;0,000;;;0;0,000;;;
1130401;1;;89             ;Vaso Whisky 266 Ml.;;Generica;;IVA 21%;$   ;850,00;;0,000;;;Generico;Generico;;;Griferias Cobra S.R.L. - ;;185,700;0,000;;;0;0,000;;;
2008801;1;;11519          ;Vastago de Gea Espumoso Rose ;;Generica;;IVA 21%;$   ;650,00;;0,000;;;Vino Espumoso;Extra Brut;;Vinos;Staphyle S.A - ;;268,595;325,000;;;0;0,000;;;
1094401;1;;97             ;Veuve Clicquot Champagne;;Generica;;IVA 21%;$   ;5.999,00;;0,000;;;Generico;Generico;;;;;0,000;0,000;;;0;0,000;;;
